HH_ID,FOOD_PRE,FOOD_VFM,FOOD_ECO,CLEANO_PRE,CLEANO_VFM,CLEANO_ECO,PC_PRE,PC_VFM,PC_ECO,FOOD_TOT,CLEANO_TOT,PC_TOT,TOTAL
186,4144509.447,45134487.42,2118420.969,150906.85,1072910.86,121816.8,798470.09,990974.95,563502.01,51397417.83,1345634.51,2352947.05,55095999.39
187,533932.0937,1738709.858,1005213.595,109865,254950.32,119703.35,0,62148.21,175042.85,3277855.547,484518.67,237191.06,3999565.277
188,81014.4,359210.4,117214.8,0,68210.4,0,0,0,0,557439.6,68210.4,0,625650
189,721125.21,2492468.7,2251994.239,185633.6,272232.65,109667.79,21370.4,267839.02,120141,5465588.149,567534.04,409350.42,6442472.609
190,6087873.626,8886636.038,3258268.593,776802.85,1106143.56,306582.98,1297891.45,1580948.69,761390.13,18232778.26,2189529.39,3640230.27,24062537.92
191,17865532.61,29576740.47,12819892.23,778637.7,1258527.72,692068.06,532337.4,4117250.57,928668.1,60262165.31,2729233.48,5578256.07,68569654.86
192,633498.9649,1928295.175,798777.685,0,40576.05,10868.95,181356.26,120307.33,101943.47,3360571.825,51445,403607.06,3815623.885
193,1067715.39,1958524.354,651244.2849,20787.3,60395.42,29116.93,188510.96,270599.68,53790.58,3677484.029,110299.65,512901.22,4300684.899
194,1008132.573,2134389.84,329545.6404,40946.25,88678.9,33347.01,134413.68,153233.48,45756.8,3472068.052,162972.16,333403.96,3968444.172
195,4302241.267,5414125.904,2699354.299,202366.3,464308.46,67218,502228.6,944085.84,785720.48,12415721.47,733892.76,2232034.92,15381649.15
196,2169989.159,3945430.253,1322676.597,63796,297755.66,67083.75,145422.04,506706.38,911638.49,7438096.007,428635.41,1563766.91,9430498.327
197,847149.8622,2847679.834,655793.9845,42397.3,144646.85,124936.65,85433.2,371519.86,191904.141,4350623.68,311980.8,648857.201,5311461.681
198,715199.92,2446594.035,777609.8,754030.02,247657.1,6153.3,354500.1,1099993.1,553522.9,3939403.755,1007840.42,2008016.1,6955260.275
199,1420191.067,3470662.443,1066913.404,124237.02,258488,90548.97,112579.06,230681.26,123659.76,5957766.914,473273.99,466920.08,6897960.984
200,1455849.46,3075859.426,1299803.422,133658.41,163777.38,104622.23,122501.72,189461.22,126233.06,5831512.308,402058.02,438196,6671766.328
201,1751991.331,1275481.555,968141.4675,67155.8,72154.45,13020.1,380911.44,115208.81,156846.17,3995614.354,152330.35,652966.42,4800911.124
202,3929607.506,6513640.089,1595906.623,282661.35,568175.09,141804.87,1288427.75,1068465.29,489524.24,12039154.22,992641.31,2846417.28,15878212.81
203,1931707.925,4893170.239,1228442.518,63461.26,222812.61,122475.54,129689.8,211097.23,88954.2,8053320.682,408749.41,429741.23,8891811.322
204,2269028.19,4476392.165,973308.37,103020.41,358409.71,37147.45,67775.81,77901.66,125341,7718728.725,498577.57,271018.47,8488324.765
205,5294249.013,3470670.722,1170417.139,663729.55,910517.59,197971.23,728562.4,1050152.21,249898.75,9935336.875,1772218.37,2028613.36,13736168.61
206,605244.61,1762649.133,506341.58,50891.31,60632.9,35232.05,61352.3,317282.34,80403.8,2874235.323,146756.26,459038.44,3480030.023
207,1015239.372,4053120.978,1437768.654,24566.1,349928.67,116381.3,23072,164180.27,139843.35,6506129.004,490876.07,327095.62,7324100.694
208,2376408.032,2743160.88,556847.7672,116529.18,68461.03,46996.16,165372.06,196436.9,24574.96,5676416.678,231986.37,386383.92,6294786.968
209,1305544.759,3585272.655,1314969.121,151519.88,92026.8,37172.82,212178.33,227406.86,104443.42,6205786.536,280719.5,544028.61,7030534.646
210,861512.6828,2959483.204,1176263.698,21874.78,126977.09,198694.9,35923.6,764312.85,430158.04,4997259.585,347546.77,1230394.49,6575200.845
211,3274351.619,4273128.726,1616611.761,479769.24,1174962.983,538079.602,659253.622,908595.494,450438.59,9164092.107,2192811.825,2018287.706,13375191.64
212,117222.73,747038.4075,399296.6154,0,24290.45,8537.7,3870.2,2615,10407.75,1263557.753,32828.15,16892.95,1313278.853
213,2539523.498,3290737.735,999356.7802,160511.67,612739.28,118679,187250.74,419998.92,456294.95,6829618.013,891929.95,1063544.61,8785092.573
214,735174.3716,1714670.237,555110.6401,10461.55,122995.47,32896.67,123835.87,215706.04,192207.4,3004955.249,166353.69,531749.31,3703058.249
215,934441.9725,725425.9596,146590.0181,8086.5,88158.24,12489.15,41168.37,79363.35,16615.5,1806457.95,108733.89,137147.22,2052339.06
216,3798937.613,5160190.51,1589280.243,485064.15,430999.96,91121.55,177823.43,469758.98,847784.02,10548408.37,1007185.66,1495366.43,13050960.46
217,92117.53488,276804.4014,176449.3214,106940.4,0,12180,9338,25821.6,36458.8,545371.2578,119120.4,71618.4,736110.0578
218,783626.5903,1895293.297,676328.6085,128802.97,133765.36,115208.7,45370.7,248787.36,206240.58,3355248.497,377777.03,500398.64,4233424.167
219,4477219.841,14964942.03,10210635.32,363990.04,1618654.92,414565.98,596142.43,644919.58,836494.11,29652797.2,2397210.94,2077556.12,34127564.26
220,55897.041,123489.4706,34048.59306,4314.08,37885.3,28059.8,29517.63,24856.23,6855,213435.1047,70259.18,61228.86,344923.1447
221,6626828.474,6792378.559,2241111.189,511793.21,1065328.68,518682.85,667313.7,973890.35,524804.84,15660318.22,2095804.74,2166008.89,19922131.85
222,995683.8952,2083242.28,932009.5503,306905.48,178033.475,96626.4,21203.9,115145.8,116764.7,4010935.725,581565.355,253114.4,4845615.48
223,584257.2594,1230965.503,459532.6742,26947.1,92048.3,25883.45,69434.15,172432.96,72513.05,2274755.436,144878.85,314380.16,2734014.446
224,8855770.237,8263380.959,3967921.735,597271.15,781792.1,351832.65,756950.13,648387.58,457266.61,21087072.93,1730895.9,1862604.32,24680573.15
225,1458354.69,1330020.683,272010.4307,125976.5,80803.89,10746.9,252036.82,188104.05,31170.72,3060385.804,217527.29,471311.59,3749224.684
226,344469.8289,1547145.393,873904.4095,3562.02,87206.49,101437.99,24921.6,82371.56,82332.29,2765519.631,192206.5,189625.45,3147351.581
227,21224693.83,15381069.83,5221640.376,1013444.618,1194653.1,486001.54,2676498.47,5166362.01,906124.674,41827404.04,2694099.258,8748985.154,53270488.45
228,2380275.832,2807721.727,927796.7373,138864.51,145561.54,44795.53,322930.57,285497.4,110793.66,6115794.297,329221.58,719221.63,7164237.507
229,1857298.199,2837106.356,1093235.875,498082.01,363493.26,259845.055,191058.09,434813.17,319552.84,5787640.429,1121420.325,945424.1,7854484.854
230,4196269.363,7849186.426,2245540.767,106118.7,448104.99,198276.35,107961.85,386759.13,161006.78,14290996.56,752500.04,655727.76,15699224.36
231,621995.6118,2640353.654,611965.2807,87261.53,105985.1,31142.26,63782.63,414833.15,42234.25,3874314.546,224388.89,520850.03,4619553.466
232,1329087.736,1782864.888,771144.8442,70182,206672.94,0,491614.9,965280.22,222260.44,3883097.468,276854.94,1679155.56,5839107.968
233,1058101.891,1316896.439,431871.7288,75025.7,98530.3,49639.45,111013.65,27285.45,114787.2,2806870.059,223195.45,253086.3,3283151.809
234,897001.0655,633033.8182,336906.5677,0,8742.25,20055.75,53129.85,0,9976.45,1866941.451,28798,63106.3,1958845.751
235,722384.8974,908050.2397,587409.4825,110605.7,33834.53,0,86203.4,44401.1,195282.1,2217844.619,144440.23,325886.6,2688171.449
236,606099.908,1057820.134,247343.26,0,91002.4,9836.4,49138.4,95316.16,34849.2,1911263.302,100838.8,179303.76,2191405.862
237,395119.0703,868831.6213,259570.4825,44647.75,49810.5,0,0,69726,0,1523521.174,94458.25,69726,1687705.424
238,332854.1619,933144.663,745530.7068,128870.18,21467.05,11709.3,18157.9,39031,97390.83,2011529.532,162046.53,154579.73,2328155.792
239,1138725.431,1172022.659,686539.8951,73167.75,54807.5,3487.75,0,150881.05,48651.65,2997287.985,131463,199532.7,3328283.685
240,1221794.378,1400003.582,172105.7054,36160.45,130358.44,17236.02,41741.46,106539.25,20390.86,2793903.666,183754.91,168671.57,3146330.146
241,3894636.806,3736235.78,1007911.001,102492.48,235725.05,9871.9,91806.42,74213.6,70470.7,8638783.587,348089.43,236490.72,9223363.737
242,2176202.703,3054989.527,617253.4813,75789.24,83503.91,56819.32,43026.77,155084.94,195450.12,5848445.712,216112.47,393561.83,6458120.012
243,3965074.336,4443035.497,769954.9866,157472.42,530038.78,105447.24,279070.58,928834.77,271784.7,9178064.819,792958.44,1479690.05,11450713.31
244,586722.4074,1063894.487,435242.8877,33098.26,75424.87,38989.06,43859.09,65662.73,25833.35,2085859.782,147512.19,135355.17,2368727.142
245,182630.4,468910.9296,150677.04,0,7934.4,0,0,0,0,802218.3696,7934.4,0,810152.7696
246,350870.6876,977517.806,357972.8638,14251.65,50024.76,44261.33,7639.65,87153.74,29837.185,1686361.357,108537.74,124630.575,1919529.672
247,4482107.148,5286379.602,1122486.437,266623.98,337104.54,122688.1,274822.25,543639.33,204126.45,10890973.19,726416.62,1022588.03,12639977.84
248,2996625.781,1679344.36,499872.183,45064.57,210996.68,49708.82,184872.64,77729.24,78330.08,5175842.325,305770.07,340931.96,5822544.355
249,1059207.205,1799577.544,347919.0745,90110.49,146911.78,11372.49,34770.93,95987.7,21474.79,3206703.823,248394.76,152233.42,3607332.003
250,1645598.12,1857753.292,691822.7971,26496,129387.76,45091.41,114903.54,129156,18756.15,4195174.21,200975.17,262815.69,4658965.07
251,3144002.112,9223664.051,3859920.997,249269.97,522852.85,332560.45,523508.18,646999.1,357737.65,16227587.16,1104683.27,1528244.93,18860515.36
252,2842026.885,7706971.893,1795304.56,37092.86,150354.17,145253.35,149383.55,415082.74,619268.17,12344303.34,332700.38,1183734.46,13860738.18
253,1654921.178,1615853.709,547540.1451,35750.75,32617.79,9954.4,47233.9,106960.22,67928.57,3818315.032,78322.94,222122.69,4118760.662
254,2767078.246,2359668.425,923929.9819,65093.85,118662.28,14543.75,108363.12,228716.55,73413.99,6050676.654,198299.88,410493.66,6659470.194
255,3679487.136,11899376.16,2631036.462,146916.59,291889.8,186935.55,767469.07,524852.21,198410.55,18209899.75,625741.94,1490731.83,20326373.52
256,2931134.57,2789324.908,410153.5732,88502.02,342182.938,37186.47,304016.54,440882.11,140366.148,6130613.051,467871.428,885264.798,7483749.277
257,5023404.479,2836638.191,548759.3386,247498.34,277362.48,61738.94,104839.8,100946.14,29116.77,8408802.01,586599.76,234902.71,9230304.48
258,14276328.25,17950657.11,3398120.519,383235.6,1228203.5,62082.6,440579.44,852169.26,289335.19,35625105.88,1673521.7,1582083.89,38880711.47
259,1531654.745,1961750.094,512177.1206,34419.62,68486.76,62581.95,64721.79,182898.64,98445.1,4005581.96,165488.33,346065.53,4517135.82
260,5418092.723,5685321.076,1376325.846,489194.92,498499.05,62009.55,716653.55,1349860.66,593568.25,12479739.65,1049703.52,2660082.46,16189525.63
261,4324309.408,10333161.64,3603653.503,62251.6,227528.15,38114.45,344602.64,694322.16,195937.06,18261124.55,327894.2,1234861.86,19823880.61
262,5914697.528,5691139.316,1340075.253,176619.05,650564.08,53838.05,212920.56,296015.14,194359.03,12945912.1,881021.18,703294.73,14530228.01
263,4678270.579,5387447.248,810765.6276,97652.43,272069.68,98578.96,301647.68,269065.12,162799.974,10876483.45,468301.07,733512.774,12078297.3
264,747275.5252,731814.9759,137774.1371,40097.14,38334.35,12293.68,62358.27,35801.92,30924.13,1616864.638,90725.17,129084.32,1836674.128
265,9827568.01,4665875.277,2994430.19,0,44682.56,34300.36,388523.24,357728.03,12573.2,17487873.48,78982.92,758824.47,18325680.87
266,31946563.52,41310457.87,8836320.445,1964362.12,1066850.75,278659.23,732267.39,1187714.33,768751.36,82093341.83,3309872.1,2688733.08,88091947.01
267,3944271.153,4055448.998,499562.0816,211973.16,159557.8,54170,394466.52,143630.26,34844.85,8499282.233,425700.96,572941.63,9497924.823
268,6060472.229,7615751.71,1366521.192,90724.15,614248.59,45403.7825,806578.41,759863.9032,228041.93,15042745.13,750376.5225,1794484.243,17587605.9
269,2805418.102,2972113.921,392290.6474,4149.74,32181.34,2365.5,131814.38,162208.38,25891.98,6169822.67,38696.58,319914.74,6528433.99
270,1258375.076,1620421.115,839577.9255,5973.2,40295.84,7043.45,17440.25,115742.22,61493.15,3718374.116,53312.49,194675.62,3966362.226
271,9211233.024,10282456.64,1190203.449,224262.36,299681.32,66364.06,584770.19,673481.21,213205.09,20683893.11,590307.74,1471456.49,22745657.34
272,1129930.654,1192058.847,339764.3171,61852.42,84610.9,30371.82,75745.22,117700.83,37158.06,2661753.819,176835.14,230604.11,3069193.069
273,2171340.34,1846206.682,544977.7124,76808.8,209265.56,13735.95,102510.17,134383.95,27351.02,4562524.735,299810.31,264245.14,5126580.185
274,2171466.572,2347079.071,654037.594,52718.65,108450.05,49906.2,47234.1,157272.9,73338.45,5172583.237,211074.9,277845.45,5661503.587
275,2707757.36,1849040.948,260311.5857,60499.54,70887.46,5955.25,218864.17,208559.85,63294.94,4817109.894,137342.25,490718.96,5445171.104
276,1188963.441,1501384.862,347226.678,13240.36,36564.03,13167.15,30798.16,90103.58,24687.85,3037574.98,62971.54,145589.59,3246136.11
277,1769055.434,1970591.708,484833.8919,24536.28,114674.81,31245.45,117806.99,245956.41,155741.06,4224481.035,170456.54,519504.46,4914442.035
278,3834929.367,2744236.212,689531.5975,172391.48,351017.86,26050.8,357974.22,434870.99,102029.2,7268697.177,549460.14,894874.41,8713031.727
279,4235013.821,3558180.678,517344.2998,132411.8,123836.6096,10631.74,299721.98,237313.68,26577.6,8310538.798,266880.1496,563613.26,9141032.208
280,4699674.699,3646390.324,1081311.671,122837.8,203156.17,79456.75,80069.55,388614.99,149209.45,9427376.696,405450.72,617893.99,10450721.41
281,989075.1984,1720796.485,504378.2146,83633.5,137121.18,93242.485,223818.38,292954.17,165574.525,3214249.898,313997.165,682347.075,4210594.138
282,1487936.982,2253410.425,723300.3366,39066.95,163114.61,82608.495,62379.55,431974.758,223689.688,4464647.745,284790.055,718043.996,5467481.796
283,2673800.451,1347454.917,110271.9933,171483.19,90784.3,22649.96,96504.68,58746,19602.45,4131527.362,284917.45,174853.13,4591297.942
284,6215211.777,4573139.093,1233724.88,476452.19,771928.07,196087.3,423301.3,710503.64,252237.02,12022075.75,1444467.56,1386041.96,14852585.27
285,1440375.082,3105341.001,568730.9176,11681.38,207939.74,27000.6,107459.25,310795.97,151885.06,5114447,246621.72,570140.28,5931209
286,13824039.08,16426597.63,4830469.233,230995.52,148858.94,190968.85,722766.84,1124932.86,537965.47,35081105.95,570823.31,2385665.17,38037594.43
287,756291.4246,1223724.466,257562.8131,71500.52,75339.89,46629.035,69173.82,89379.37,29687.75,2237578.703,193469.445,188240.94,2619289.088
288,1665541.335,1989723.844,489847.4394,71953.3,247985.45,56876.14,110843.99,164652.58,147367.91,4145112.619,376814.89,422864.48,4944791.989
289,1666003.566,805779.5025,200969.0356,51476.94,136598.62,40451.37,129754.31,42390.47,801,2672752.104,228526.93,172945.78,3074224.814
290,2837559.368,3156031.854,724876.7331,49346.9,255766.03,18378.02,337394.28,334347.86,58766.185,6718467.955,323490.95,730508.325,7772467.23
291,3853145.299,4766130.582,668388.2486,151821.22,232436.69,51785.25,125851.28,152500.41,30277.45,9287664.131,436043.16,308629.14,10032336.43
292,1789547.427,1260492.513,204656.5715,74287.37,67886.32,18897.93,259555.56,109710.34,22218.31,3254696.512,161071.62,391484.21,3807252.342
293,3434882.677,2405271.884,602598.9925,244736.45,315628.81,58389.64,521429.39,262220.16,59432.08,6442753.554,618754.9,843081.63,7904590.084
294,1845772.436,1498322.429,481523.0951,146563.575,185559.62,96739.79,574832.73,622075.555,179060.96,3825617.96,428862.985,1375969.245,5630450.19
295,2501260.386,2283343.168,1107926.998,131704.76,413112.14,106413.92,237611.38,146961.3,92460.49,5892530.552,651230.82,477033.17,7020794.542
296,4389441.431,4100606.573,884673.9958,98725.8,229241.17,97294.48,205107.32,252549.65,117730.22,9374722,425261.45,575387.19,10375370.64
297,6509295.241,6254513.08,2081670.461,125590.06,404376.03,158199.47,243282.46,754589.85,214482.712,14845478.78,688165.56,1212355.022,16745999.37
298,2925442.549,1738889.822,276357.2702,85004.03,78509.78,32577.79,162702.82,255155.39,62737.9575,4940689.641,196091.6,480596.1675,5617377.408
299,1414201.443,2804870.518,1066534.982,50945.22,171532.43,123391.48,73827.65,229063.29,163680.76,5285606.942,345869.13,466571.7,6098047.772
300,1271111.766,2943661.277,832046.2766,132390.79,87123.59,57685.2,113015.71,180822.33,101166.53,5046819.319,277199.58,395004.57,5719023.469
301,3881521.328,2311624.583,241623.185,22618.79,93502.2,5691.4,230873.01,138233.0086,38063.54,6434769.096,121812.39,407169.5586,6963751.045
302,7088793.811,9069545.078,1316399.623,37881.45,242661.06,29751.26,419075.97,118980.12,139839.53,17474738.51,310293.77,677895.62,18462927.9
303,297113.0936,269689.4,149125.2025,14745.3,91955.11,12822,0,31948.15,0,715927.6961,119522.41,31948.15,867398.2561
304,1156915.642,1761791.688,561276.01,222493.53,175204.3141,70936.98,180680.7,230133.07,101944.1,3479983.34,468634.8241,512757.87,4461376.034
305,4071698.251,3690787.162,1036491.98,53097.1,217899.47,28903.37,117066.95,196258.16,156433.28,8798977.393,299899.94,469758.39,9568635.723
306,11025421.25,2282298.055,243733.956,627286.67,657457.17,100186.2,408826.58,504008.8,43938.5,13551453.26,1384930.04,956773.88,15893157.18
307,1783319.221,1177091.068,127208.9344,60980.21,64321.8,43638.75,58816.95,110201.98,23890.61,3087619.224,168940.76,192909.54,3449469.524
308,7280480.282,8485344.953,1567307.467,281396.36,272006.14,279498.64,772503.42,762852.04,214432.3,17333132.7,832901.14,1749787.76,19915821.6
309,2699333.941,3712338.729,693972.1443,24381.1,53933.66,10925.57,83510.27,151356.62,81265.05,7105644.814,89240.33,316131.94,7511017.084
310,1440052.547,2176882.606,249873.424,137853.17,37733.94,16890,53224.33,161215.36,27174.94,3866808.577,192477.11,241614.63,4300900.317
311,1273908.262,1985746.916,455305.3775,112025.43,155073.81,60214.8,111594.04,226736.23,74317.12,3714960.556,327314.04,412647.39,4454921.986
312,7660418.924,12570521.21,2530212.66,370224.58,824881.33,222659.49,308715.56,880786.03,436742.68,22761152.8,1417765.4,1626244.27,25805162.47
313,4070145.348,4747749.792,839948.0617,211660.24,326540.94,55469.48,494262.55,340083.56,183539.69,9657843.201,593670.66,1017885.8,11269399.66
314,5070953.436,5482528.238,1107732.706,295983.6,320648.71,70293.25,840882.155,346592.32,239137.92,11661214.38,686925.56,1426612.395,13774752.34
315,10816192.42,10730535,2540611.842,541377.3,909088.08,320958.3,694307.45,892328.44,258989.25,24087339.26,1771423.68,1845625.14,27704388.08
316,3952901.27,3522162.539,1792275.986,126602.145,194279.58,44709.01,357504.98,297611.24,42413.34,9267339.794,365590.735,697529.56,10330460.09
317,2610375.004,1855565.054,242209.9608,46362.98,140605.27,4545.14,200740.1,113487.06,30030.12,4708150.018,191513.39,344257.28,5243920.688
318,2156018.289,1960867.321,167623.5105,6580.33,108174.32,22753.25,50943.23,49039.71,3064.25,4284509.12,137507.9,103047.19,4525064.21
319,2789577.596,1798773.938,392861.012,36764.67,197678.87,36191.41,177328.9,447884.59,84206.81,4981212.545,270634.95,709420.3,5961267.795
320,2437234.284,2268354.925,629406.9,32323.04,47773.45,18349.79,63509.6,126977.52,113544.59,5334996.108,98446.28,304031.71,5737474.098
321,13540293.78,13102941.64,3111682.822,353743.47,908711.01,120443.78,1081650.88,888738.35,707984.13,29754918.25,1382898.26,2678373.36,33816189.87
322,1784353.562,1608554.498,222176.4742,83131.55,114078.32,8849.28,127576.83,133179.62,37639.42,3615084.533,206059.15,298395.87,4119539.553
323,3482431.69,3631203.915,727503.4638,243980.11,93165.79,42123.35,257400.9,573869.02,83404.18,7841139.068,379269.25,914674.1,9135082.418
324,2311513.194,3315705.277,998776.1335,248527.51,376979.95,18286.9,146926.04,294075.85,194314,6625994.605,643794.36,635315.89,7905104.855
325,15256774.64,18581618.6,2637438.524,1628831.63,1115035.47,750695.32,1074330.8,1693456.45,876849.3,36475831.77,3494562.42,3644636.55,43615030.74
